pmid,label,sentence
17999742_2007.ann,7,In vivo treatment with imatinib also blocks the expression of CD34 in PDGF-C Tg mice.
22486562_2012.ann,7,"Incubation with pro-oxidants such as arachidonic acid (AA), beta-naphtoflavone, and H(2) O(2) further enhanced KLF6(Full) and its splice variants."
20372080_2010.ann,7,Inhibition of FoxM1 expression by TZDs provides a new mechanism for TZD mediated negative regulation of cancer cell growth.
19706164_2009.ann,7,Inhibition of functional p53 in glioblastoma cells significantly reduced the anti-proliferative effect of celecoxib.
17715378_2007.ann,7,"Inhibition of isochaihulactone-induced NAG-1 expression by EGR-1 small interfering RNA blocked isochaihulactone-induced apoptosis in A549 cells, suggesting that induction of EGR-1 expression decreases survival of A549 cells."
17715378_2007.ann,7,"Inhibition of isochaihulactone-induced NAG-1 expression by EGR-1 small interfering RNA blocked isochaihulactone-induced apoptosis in A549 cells, suggesting that induction of EGR-1 expression decreases survival of A549 cells."
17699782_2007.ann,7,Inhibition of JNK by chemical or genetic methods attenuated NaBT-induced PTEN expression.
23774401_2013.ann,7,"Interestingly, DEN-induced Pol III gene transcription and H3S10ph in tumor cells of liver are significantly higher than in non-tumor cells."
19237607_2009.ann,7,Intracellular beta-catenin levels were slightly reduced in the NDRG2-transfected SW620 cells and this regulation of beta-catenin stability and TCF/LEF activity were mediated  through the modulation of glycogen synthase kinase-3beta activity by NDRG2 function.
19778454_2009.ann,7,"Intratumoral injection of anti-Wnt-1 antibody suppressed in vivo tumor growth in  a Huh7 xenograft model, which was also associated with apoptosis and reduced c-Myc, cyclin D1, and survivin expressions."
19778454_2009.ann,7,"Intratumoral injection of anti-Wnt-1 antibody suppressed in vivo tumor growth in  a Huh7 xenograft model, which was also associated with apoptosis and reduced c-Myc, cyclin D1, and survivin expressions."
19778454_2009.ann,7,"Intratumoral injection of anti-Wnt-1 antibody suppressed in vivo tumor growth in  a Huh7 xenograft model, which was also associated with apoptosis and reduced c-Myc, cyclin D1, and survivin expressions."
17638894_2007.ann,7,"IR-5 bears a novel point mutation in the HER2/neu that corresponds to a L726I in the ATP-binding pocket and correlates with a log decrease in sensitivity to gefitinib, increased heterodimerization with EGFR and HER3, and impaired down-regulation."
17715378_2007.ann,7,Isochaihulactone increased EGR-1 and then NAG-1 mRNA and protein expression.
17715378_2007.ann,7,Isochaihulactone increased EGR-1 and then NAG-1 mRNA and protein expression.
17715378_2007.ann,7,Isochaihulactone treatment increased the  luciferase activity of NAG-1 in A549 cells transfected with the NAG-1 promoter construct.
17715378_2007.ann,7,"Isochaihulactone-induced increases in EGR-1 and NAG-1 expression were reduced by the mitogen-activated protein kinase kinase 1/2 inhibitor 2'-amino-3'-methoxyflavone (PD98059), and this effect was not blocked by the phosphatidylinositol 3-kinase/protein kinase B pathway inhibitor 2-(4-morpholinyl)-8-phenyl-1(4H)-benzopyran-4-one hydrochloride (LY294002)."
17715378_2007.ann,7,"Isochaihulactone-induced increases in EGR-1 and NAG-1 expression were reduced by the mitogen-activated protein kinase kinase 1/2 inhibitor 2'-amino-3'-methoxyflavone (PD98059), and this effect was not blocked by the phosphatidylinositol 3-kinase/protein kinase B pathway inhibitor 2-(4-morpholinyl)-8-phenyl-1(4H)-benzopyran-4-one hydrochloride (LY294002)."
17715378_2007.ann,7,Isochaihulactone-inducible genes included the early growth response gene-1 (EGR-1) and nonsteroidal anti-inflammatory drug-activated gene (NAG-1).
17715378_2007.ann,7,Isochaihulactone-inducible genes included the early growth response gene-1 (EGR-1) and nonsteroidal anti-inflammatory drug-activated gene (NAG-1).
17715378_2007.ann,7,Isochaihulactone-inducible genes included the early growth response gene-1 (EGR-1) and nonsteroidal anti-inflammatory drug-activated gene (NAG-1).
17715378_2007.ann,7,Isochaihulactone-inducible genes included the early growth response gene-1 (EGR-1) and nonsteroidal anti-inflammatory drug-activated gene (NAG-1).
17715378_2007.ann,7,Isochaihulactone-inducible genes included the early growth response gene-1 (EGR-1) and nonsteroidal anti-inflammatory drug-activated gene (NAG-1).
17715378_2007.ann,7,Isochaihulactone-inducible genes included the early growth response gene-1 (EGR-1) and nonsteroidal anti-inflammatory drug-activated gene (NAG-1).
18521906_2008.ann,7,"It augmented caspase-3 activity and downregulated the expression of Bcl-2, Bcl-xL, cIAP1 and cFLIP."
19074836_2008.ann,7,KLF4 is therefore a potential mediator for the antitumor effect of Notch inhibitors such as dibenzazepine.
18506893_2008.ann,7,"Ku70-/- HCCs showed high proliferative activity with increased cyclin D1 and proliferating cell nuclear antigen expression, Aurora A kinase activity, enhanced ataxia telangiectasia mutated kinase and ubiquitination, and loss of p53 via proteasomal degradation, features  which closely resemble those of human HCC."
27864128_2017.ann,7,Levels of PGE2 correlated with those of YAP levels in human sporadic colorectal tumors and colitis-associated tumors.
21278145_2011.ann,7,"LRAT deficiency decreased diethylnitrosamine-induced injury and tumour load and increased the expression of the retinoic acid responsive genes Cyp26a1, RARb and p21, suggesting that the lower tumour load of LRAT-deficient mice was a result of increased retinoid signalling and subsequent p21-mediated inhibition of proliferation."
21278145_2011.ann,7,"LRAT deficiency decreased diethylnitrosamine-induced injury and tumour load and increased the expression of the retinoic acid responsive genes Cyp26a1, RARb and p21, suggesting that the lower tumour load of LRAT-deficient mice was a result of increased retinoid signalling and subsequent p21-mediated inhibition of proliferation."
21278145_2011.ann,7,"LRAT deficiency decreased diethylnitrosamine-induced injury and tumour load and increased the expression of the retinoic acid responsive genes Cyp26a1, RARb and p21, suggesting that the lower tumour load of LRAT-deficient mice was a result of increased retinoid signalling and subsequent p21-mediated inhibition of proliferation."
20540746_2010.ann,7,MBO-asGCS suppressed the expression of MDR1 with GCS and sensitized NCI/ADR-RES tumor to doxorubicin.
27612418_2016.ann,7,"Mebendazole as a single agent decreased COX2 expression, blood vessel formation, VEGFR2 phosphorylation, and worked synergistically with sulindac to reduce overexpression of MYC, BCL2, and various pro-inflammatory cytokines."
27612418_2016.ann,7,"Mebendazole as a single agent decreased COX2 expression, blood vessel formation, VEGFR2 phosphorylation, and worked synergistically with sulindac to reduce overexpression of MYC, BCL2, and various pro-inflammatory cytokines."
27612418_2016.ann,7,"Mebendazole as a single agent decreased COX2 expression, blood vessel formation, VEGFR2 phosphorylation, and worked synergistically with sulindac to reduce overexpression of MYC, BCL2, and various pro-inflammatory cytokines."
27612418_2016.ann,7,"Mebendazole as a single agent decreased COX2 expression, blood vessel formation, VEGFR2 phosphorylation, and worked synergistically with sulindac to reduce overexpression of MYC, BCL2, and various pro-inflammatory cytokines."
27612418_2016.ann,7,"Mebendazole as a single agent decreased COX2 expression, blood vessel formation, VEGFR2 phosphorylation, and worked synergistically with sulindac to reduce overexpression of MYC, BCL2, and various pro-inflammatory cytokines."
25600769_2015.ann,7,"Mechanistically, we demonstrated EPLE exerted its function through suppressing Wnt signaling pathway, as evidenced by EPLE-mediated downregulation of Wnt target genes such as c-Myc, Axin2 and Survivin."
19709125_2009.ann,7,"Meloxicam therapy inhibited cell proliferation, induced cell apoptosis, reduced expression of proliferating cell nuclear antigen, increased activation of caspase-3, and upregulated Bax. Meloxicam also slightly inhibited tumor angiogenesis with no effect on the expression of vascular endothelial growth factor or basic fibroblast growth factor."
22486562_2012.ann,7,METHODS AND RESULTS: Endogenous ROS production in  CYP2E1-expressing HepG2 cells induced mRNA and protein expression of KLF6(Full) and its splice variants compared to control cells.
20194350_2010.ann,7,"Mice receiving NaTC manifested increased intestinal expression of the FXR-regulated genes, Shp, FGF15 and IBABP, and a concomitant decrease in cyclin D1 message."
20194350_2010.ann,7,"Mice receiving NaTC manifested increased intestinal expression of the FXR-regulated genes, Shp, FGF15 and IBABP, and a concomitant decrease in cyclin D1 message."
20194350_2010.ann,7,"Mice receiving NaTC manifested increased intestinal expression of the FXR-regulated genes, Shp, FGF15 and IBABP, and a concomitant decrease in cyclin D1 message."
15073043_2004.ann,7,"Microarray analysis of liver samples showed arsenic induced aberrant gene  expression including steroid-related genes, cytokines, apoptosis-related genes and cell cycle-related genes."
24112473_2013.ann,7,"MK-801 dephosphorylated Thr24 in FOXO1 and induced its nuclear translocation, thus increasing transcription of TXNIP, a tumor suppressor gene."
23993973_2013.ann,7,"MLN8237, an investigational small-molecule selective inhibitor of AURKA, reduced nuclear staining of nuclear factor-kappaB (NF-kappaB) p65 in human gastric cancer samples and mouse epithelial cells, suppressed NF-kappaB reporter activity, and reduced expression of NF-kappaB target genes that regulate inflammation and cell survival."
19861436_2009.ann,7,"Modulation of dasatinib (c-Src inhibitor) cytotoxicity by STAT3 knockdown was measured by MTT, cell cycle, and apoptosis assays."
27157616_2016.ann,7,"More importantly, ATRA downregulated the expression of the CSC markers CD44 and ALDH as well as stemness genes such as Klf4 and Sox2 and induced differentiation of tumorspheres."
27157616_2016.ann,7,"More importantly, ATRA downregulated the expression of the CSC markers CD44 and ALDH as well as stemness genes such as Klf4 and Sox2 and induced differentiation of tumorspheres."
18644992_2008.ann,7,"Moreover, although sulindac-mediated induction of p21(cip/waf1) was 113%  in wild-type HT-29, this induction was alleviated in the Csk shRNA transfectants  (65% induction; P < 0.01)."
18381954_2008.ann,7,"Moreover, curcumin suppressed NF-kappaB activity and the expression of NF-kappaB-regulated gene products (cyclin D1, c-myc, Bcl-2, Bcl-xL, cellular inhibitor of apoptosis protein-1, cyclooxygenase-2, matrix metalloproteinase-9, and vascular endothelial growth factor), many of which were induced by radiation  therapy and mediate radioresistance."
18381954_2008.ann,7,"Moreover, curcumin suppressed NF-kappaB activity and the expression of NF-kappaB-regulated gene products (cyclin D1, c-myc, Bcl-2, Bcl-xL, cellular inhibitor of apoptosis protein-1, cyclooxygenase-2, matrix metalloproteinase-9, and vascular endothelial growth factor), many of which were induced by radiation  therapy and mediate radioresistance."
18381954_2008.ann,7,"Moreover, curcumin suppressed NF-kappaB activity and the expression of NF-kappaB-regulated gene products (cyclin D1, c-myc, Bcl-2, Bcl-xL, cellular inhibitor of apoptosis protein-1, cyclooxygenase-2, matrix metalloproteinase-9, and vascular endothelial growth factor), many of which were induced by radiation  therapy and mediate radioresistance."
20972371_2010.ann,7,"Moreover, DENA decreased gene expression of GSHPx, GST and CAT and caused severe histopathological lesions in liver tissue."
20972371_2010.ann,7,"Moreover, DENA decreased gene expression of GSHPx, GST and CAT and caused severe histopathological lesions in liver tissue."
20972371_2010.ann,7,"Moreover, DENA decreased gene expression of GSHPx, GST and CAT and caused severe histopathological lesions in liver tissue."
20112425_2010.ann,7,"Moreover, inhibition of EIF5A  by small interfering RNA (siRNA) or deoxyhypusine synthase (DHPS) inhibitor GC7,  which inhibits EIF5A2 maturation, could effectively decrease cell motility."
18790758_2008.ann,7,"Moreover, MCC-555 increased transcriptional activity of human and mouse MUC2 promoters."
17704804_2008.ann,7,"Moreover, tumor necrosis factor alpha (TNFalpha)- or 5-FU-induced apoptosis that  is greatly enhanced by G17 treatment in Colo320wt cells was prevented if IEX-1 expression was repressed."
20372080_2010.ann,7,Negative regulation of the oncogenic transcription factor FoxM1 by thiazolidinediones and mithramycin.
